ID	Title	Description			 price 	Availability 	Condition	Link	image link									
5117617	CAT	D6 LGPVP3	2020	3835	" $441,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5183271	CAT	D6 VP	2023	1292	" $498,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5248925	CAT	D6 LGPVP3	2020	3396	" $498,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5314579	CAT	D6 XL	2019	987	" $483,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5380233	CAT	D6 VP3	2020	2877	" $378,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5445887	CAT	D6 XL	2019	3773	" $456,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5511541	CAT	D6 XELGP	2023	2146	" $526,155.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5577195	CAT	D6 XEVP	2024	1598	" $619,605.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5642849	CAT	D6 XELGPVP	2024	872	" $617,505.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5708503	CAT	D6 LGPVP3	2024	1758	" $659,505.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5774157	CAT	D6 XELGPVP	2024	1432	" $577,605.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5839811	CAT	D6 XELGPVP	2024	2394	" $573,405.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5905465	CAT	D6 VP	2020	3039	" $414,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5971119	CAT	D6 LGP3	2021	3689	" $343,455.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6036773	CAT	D6 XELGPVP	2024	2377	" $532,455.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6102427	CAT	D6 VP	2023	1564	" $519,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6168081	CAT	D6 LGP	2023	1095	" $549,255.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6233735	CAT	D6 VP	2022	3383	" $488,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6299389	CAT	D6 LGP	2020	3971	" $304,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6365043	CAT	D6 LGP	2023	2743	" $631,048.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6430697	CAT	D6 LGPVP3	2024	1940	" $569,205.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6496351	CAT	D6 XEVP	2023	2296	" $647,850.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6562005	CAT	D6 XELGPVP	2023	2433	" $527,205.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6627659	CAT	D6 LGP	2023	428	" $557,655.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6693313	CAT	D6 LGP	2024	610	" $525,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6758967	CAT	D6 LGP	2023	1451	" $509,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6824621	CAT	D6 LGPVPRI	2024	283	" $600,705.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6890275	CAT	D6 XEVP	2020	12640	" $152,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
6955929	CAT	D6 XEVP	2020	12443	" $152,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7021583	CAT	D6 LGPVP	2019	4253	" $446,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7087237	CAT	D6 LGPVP	2021	5353	" $420,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7152891	CAT	D6 XE	2020	4846	" $372,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7218545	CAT	D6 XELGP	2023	108	" $632,205.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7284199	CAT	D6 LGP	2023	1305	" $511,455.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7349853	CAT	D6 LGP	2020	4449	" $299,355.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7415507	CAT	D6 LGP	2020	3525	" $347,655.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7481161	CAT	D6 LGP	2019	3806	" $326,655.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7546815	CAT	D6 XEVP	2023	1960	" $509,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7612469	CAT	D6 LGP	2024	1398	" $607,005.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7678123	CAT	D6 LGP	2024	1492	" $584,955.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7743777	CAT	D6 XE	2023	955	" $718,198.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7809431	CAT	D6 3D	2023	3147	" $448,455.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7875085	CAT	D6 LGP	2023	645	" $552,405.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
7940739	CAT	D6 VP	2023	313	" $535,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8006393	CAT	D6 LGPVPWH	2022	5016	" $341,355.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8072047	CAT	D6 LGPVP3	2024	1393	" $576,555.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8137701	CAT	D6 XE	2023	666	" $577,605.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8203355	CAT	D6 LGP	2023	1339	" $538,755.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8269009	CAT	D6 LGP	2023	2025	" $569,205.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8334663	CAT	D6 LGPVP3	2024	1506	" $582,855.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8400317	CAT	D6 LGPVP	2020	3724	" $384,300.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8465971	CAT	D6 XEVP	2020	13204	" $152,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8531625	CAT	D6 XELGPVP	2024	251	 CALL 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8597279	CAT	D6 VP3	2023	1308	" $519,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8662933	CAT	D6 XE	2023	686	" $583,905.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8728587	CAT	D6 LGP	2023	173	" $509,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8794241	CAT	D6 XELGP	2019	4656	" $409,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8859895	CAT	D6 LGP	2022	3817	" $420,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8925549	CAT	D6 LGP	2020	1634	" $367,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
8991203	CAT	D6 LGPVP	2024	1761	" $561,855.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
9056857	CAT	D6 BLD RK	0	0	" $7,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
9122511	CAT	D6 SWEEPS	0	0	" $3,333.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
9188165	CAT	D6 DB	0	0	" $1,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
9253819	CAT	D6 CWT	0	0	" $2,800.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
9319473	CAT	D6 DB	0	0	 $400.00 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
9385127	CAT	D6 RIP	0	0	" $20,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
